# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationComputeMappingBetweenMeshes;n;durationInitCellml;n;durationMap;n;durationMapFinalize;n;durationMapPrepare;n;durationParaview1D;n;durationParaview1DInit;n;durationParaview1DReduction;n;durationParaview1DWrite;n;durationParaview2D;n;durationParaview2D3DInit;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonCallback;n;duration_0D_muscle1;n;duration_1D_muscle1;n;duration_coupling;n;duration_coupling_advanceTimeSpan1;n;duration_coupling_advanceTimeSpan2;n;duration_coupling_transfer12;n;duration_coupling_transfer21;n;duration_subdomains_xy_muscle1_init;n;duration_subdomains_z_muscle1_init;n;muscle1_duration_mechanics;n;muscle1_duration_mechanics_durationSolve;n;currentSimulationTime;diffusionTermSolver_preconditionerType;diffusionTermSolver_solverType;dt_0D;dt_1D;dt_elasticity;dt_splitting;duration_subdomains_xy_muscle1_n;duration_subdomains_z_muscle1_n;endTime;exit;exit_signal;mechanicsSolver_preconditionerType;mechanicsSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;meta_partitioning;nInstancesComputedGlobally;scenarioName;totalUsertime;~nDofs;~nDofsmuscle1_quadratic;~nElements;~nElementsmuscle1_quadratic;~nNodes;~nNodesmuscle1_quadratic;
2025/9/15 09:47:38;cmcs09;opendihu 1.5, built Aug  7 2025, C++ 201402, GCC 12.2.0;1;0;6.4136e-05;64;0.021335;64;0.0770299;64;0.25107;6464;0.152451;68;0.000536604;68;0.363558;200;0.00142179;13;1.992e-06;1;0.0947978;33;0.0511121;200;2.8103e-05;12;1.13141;200;0.00193207;17;1.2995e-05;5;0.810849;167;1.59841;200;4.259e-06;1;5.491e-06;64;0.00499917;64;1.8213;294;1.59952;200;0.221267;33;0.250281;680;0.0128577;340;58.845;33;0.331326;34;58.0928;33;0.375474;34;0.0627099;33;0.147074;1;0.10589;1;57.998;66;45.6593;33;0.330000;none;cg;0.0005;0.001;0.01;0.001;1;64;20;Interrupt;2;lu;preonly;5702004736;4096;3787640832;6292488192;[1, 1, 1];64;muscle_left;69.34;60;2025;59;192;60;2025;
# timestamp;hostname;version;nRanks;rankNo;durationParaview1D;n;durationParaview1DInit;n;durationParaview2D;n;durationParaview2D3DInit;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationReadGeometry;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonCallback;n;duration_mechanics;n;duration_mechanics_durationSolve;n;anonymous0_preconditionerType;anonymous0_solverType;exit;exit_signal;memoryData;memoryPage;memoryResidentSet;memoryVirtual;scenarioName;totalUsertime;~nDofstendon_quadratic;~nElementstendon_quadratic;~nNodestendon_quadratic;
2025/9/15 09:47:42;cmcs09;opendihu 1.5, built Aug  7 2025, C++ 201402, GCC 12.2.0;1;0;0.0164812;34;2.2639e-05;2;0.0159294;34;5.359e-06;2;0.188936;34;4.0711e-05;3;5.697e-06;1;0.115758;34;0.236798;34;4.152e-06;1;0.342528;103;0.236967;34;0.10535;34;7.66351;70;3.51674;35;lu;preonly;Interrupt;2;2538868736;4096;594833408;3259293696;tendon;10.67;729;64;729;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationComputeMappingBetweenMeshes;n;durationInitCellml;n;durationMap;n;durationMapFinalize;n;durationMapPrepare;n;durationParaview1D;n;durationParaview1DInit;n;durationParaview1DReduction;n;durationParaview1DWrite;n;durationParaview2D;n;durationParaview2D3DInit;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonCallback;n;duration_0D_muscle1;n;duration_1D_muscle1;n;duration_coupling;n;duration_coupling_advanceTimeSpan1;n;duration_coupling_advanceTimeSpan2;n;duration_coupling_transfer12;n;duration_coupling_transfer21;n;duration_subdomains_xy_muscle1_init;n;duration_subdomains_z_muscle1_init;n;muscle1_duration_mechanics;n;muscle1_duration_mechanics_durationSolve;n;currentSimulationTime;diffusionTermSolver_preconditionerType;diffusionTermSolver_solverType;dt_0D;dt_1D;dt_elasticity;dt_splitting;duration_subdomains_xy_muscle1_n;duration_subdomains_z_muscle1_n;endTime;exit;exit_signal;mechanicsSolver_preconditionerType;mechanicsSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;meta_partitioning;nInstancesComputedGlobally;scenarioName;totalUsertime;~nDofs;~nDofsmuscle1_quadratic;~nElements;~nElementsmuscle1_quadratic;~nNodes;~nNodesmuscle1_quadratic;
2025/9/15 10:10:15;cmcs09;opendihu 1.5, built Aug  7 2025, C++ 201402, GCC 12.2.0;1;0;6.2441e-05;64;0.0364834;64;0.0819641;64;1.11747;28928;0.690463;302;0.00212529;302;1.80827;902;0.00116357;13;1.907e-06;1;0.52833;150;0.222207;902;3.2126e-05;12;5.77111;902;0.00220328;17;1.3659e-05;5;4.30064;752;8.02978;902;4.031e-06;1;8.115e-06;64;0.00531893;64;9.079;879;8.03478;902;1.04211;150;1.01308;3020;0.0563601;1510;724.016;150;1.35301;151;720.784;150;1.62837;151;0.266914;150;0.15725;1;0.11313;1;720.365;300;664.955;150;1.500000;none;cg;0.0005;0.001;0.01;0.001;1;64;20;Terminated;15;lu;preonly;6088683520;4096;4312391680;6679166976;[1, 1, 1];64;muscle_left;742.51;60;2025;59;192;60;2025;
# timestamp;hostname;version;nRanks;rankNo;durationParaview1D;n;durationParaview1DInit;n;durationParaview2D;n;durationParaview2D3DInit;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationReadGeometry;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonCallback;n;duration_mechanics;n;duration_mechanics_durationSolve;n;anonymous0_preconditionerType;anonymous0_solverType;exit;exit_signal;memoryData;memoryPage;memoryResidentSet;memoryVirtual;scenarioName;totalUsertime;~nDofsmuscle2_quadratic;~nElementsmuscle2_quadratic;~nNodesmuscle2_quadratic;
# timestamp;hostname;version;nRanks;rankNo;durationParaview1D;n;durationParaview1DInit;n;durationParaview2D;n;durationParaview2D3DInit;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationReadGeometry;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonCallback;n;duration_mechanics;n;duration_mechanics_durationSolve;n;anonymous0_preconditionerType;anonymous0_solverType;exit;exit_signal;memoryData;memoryPage;memoryResidentSet;memoryVirtual;scenarioName;totalUsertime;~nDofstendon_quadratic;~nElementstendon_quadratic;~nNodestendon_quadratic;
2025/9/15 10:10:15;cmcs09;opendihu 1.5, built Aug  7 2025, C++ 201402, GCC 12.2.0;1;0;0.0765128;150;2.2689e-05;2;0.0710574;150;5.56e-06;2;0.830592;150;3.3408e-05;3;4.676e-06;1;0.512651;150;1.04836;150;3.873e-06;1;1.42861;451;1.04911;150;0.378683;150;33.1692;302;15.0773;151;lu;preonly;Terminated;15;2727927808;4096;786960384;3448352768;tendon;37.15;729;64;729;
