volume_cm3,aspect_ratio_a_b,muscle_extent_y_b_cm,muscle_extent_x_a_cm,top_surface_area_cm2,force_target_N,force_actual_N,stress_N_cm2
691.2,7.953333333333333,2.219056976984952,17.64889982362032,311.48366498418534,21,32.16092593056174,0.10325076254703314
691.2,7.953333333333333,2.219056976984952,17.64889982362032,311.48366498418534,24,36.75534392064199,0.11800087148232359
691.2,7.953333333333333,2.219056976984952,17.64889982362032,311.48366498418534,27,41.349761910722236,0.13275098041761402
691.2,7.953333333333333,2.219056976984952,17.64889982362032,311.48366498418534,30,45.94417990080248,0.14750108935290446
691.2,7.953333333333333,2.219056976984952,17.64889982362032,311.48366498418534,33,50.538597890882734,0.16225119828819493
691.2,7.953333333333333,2.219056976984952,17.64889982362032,311.48366498418534,36,55.13301588096298,0.17700130722348537
691.2,7.953333333333333,2.219056976984952,17.64889982362032,311.48366498418534,39,59.72743387104323,0.19175141615877583
691.2,7.953333333333333,2.219056976984952,17.64889982362032,311.48366498418534,42,64.32185186112348,0.20650152509406627
691.2,7.953333333333333,2.219056976984952,17.64889982362032,311.48366498418534,45,68.91626985120372,0.2212516340293567
691.2,9.026666666666667,2.0394652332195764,18.40957283852871,338.912372097094,0,0.0,0.0
691.2,9.026666666666667,2.0394652332195764,18.40957283852871,338.912372097094,3,4.998994407949827,0.014750108935290447
