# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationComputeMappingBetweenMeshes;n;durationInitCellml;n;durationMap;n;durationMapFinalize;n;durationMapPrepare;n;durationParaview1D;n;durationParaview1DInit;n;durationParaview1DReduction;n;durationParaview1DWrite;n;durationParaview2D;n;durationParaview2D3DInit;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonCallback;n;duration_0D;n;duration_1D;n;duration_3D;n;duration_3D_advanceTimeSpan1;n;duration_3D_advanceTimeSpan2;n;duration_3D_durationSolve;n;duration_3D_transfer12;n;duration_3D_transfer21;n;duration_mechanics;n;duration_mechanics_durationSolve;n;anonymous0_preconditionerType;anonymous0_solverType;currentSimulationTime;diffusionSolver_preconditionerType;diffusionSolver_solverType;dt_0D;dt_1D;dt_3D;dt_splitting;endTime;exit;exit_signal;mechanicsSolver_preconditionerType;mechanicsSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nInstancesComputedGlobally;scenarioName;totalUsertime;~nDofs;~nDofsmuscle_quadratic;~nElements;~nElementsmuscle_quadratic;~nNodes;~nNodesmuscle_quadratic;
2025/12/1 19:09:24;cmcs09;opendihu 1.5, built Aug  7 2025, C++ 201402, GCC 12.2.0;1;0;7.2193e-05;72;1.03609;36;0.226055;72;1.05319;72144;1.72657;1001;0.0120767;1001;6.46989;2004;0.00114903;12;5.098e-06;2;2.93286;1001;0.0303859;2004;3.3629e-05;10;10.2634;2004;0.00205818;13;1.393e-05;3;7.94186;1003;16.8349;2004;3.031e-06;1;6.972e-06;72;0.00614566;72;23.7301;5151;16.8517;2004;6.86871;1002;19.2254;200002;1.88111;99999;5275.27;2002;28.9453;1001;5286.44;1001;4950.08;1000;3.27666;1001;0.742983;1001;6.54417;1;6.4678;1;lu;preonly;100.000000;none;cg;0.0005;0.001;0.1;0.001;100;normal;;lu;preonly;7160029184;4096;6720757760;7478489088;36;default;5319.26;60;1701;59;160;60;1701;
